PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked_Q,Embarked_S,FamilySize
410,0,3,"Lefebre, Miss. Ida",1,-0.1046374011471275,3,1,4133,-0.1356576153643619,False,True,1.919563998097148
411,0,3,"Sdycoff, Mr. Todor",0,-0.1046374011471275,0,0,349222,-0.4894421904510968,False,True,-0.5609748304808925
412,0,3,"Hart, Mr. Henry",0,-0.1046374011471275,0,0,394140,-0.5103319284071769,True,False,-0.5609748304808925
413,1,1,"Minahan, Miss. Daisy E",1,0.2796118154593283,1,0,19928,1.163700193253568,True,False,0.0591598766636176
414,0,2,"Cunningham, Mr. Alfred Fleming",0,-0.1046374011471275,0,0,239853,-0.6484216535389205,False,True,-0.5609748304808925
415,1,3,"Sundman, Mr. Johan Julian",0,1.1249600919935314,0,0,STON/O 2. 3101269,-0.4888542575852486,False,True,-0.5609748304808925
416,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",1,-0.1046374011471275,0,0,343095,-0.4863374216869257,False,True,-0.5609748304808925
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",1,0.3564616587806195,1,1,28220,0.0059556800250336,False,True,0.6792945838081278
418,1,2,"Silven, Miss. Lyyli Karoliina",1,-0.8731358343600393,0,2,250652,-0.3866707201133388,False,True,0.6792945838081278
419,0,2,"Matthews, Mr. William John",0,0.0490622854954548,0,0,28228,-0.3866707201133388,False,True,-0.5609748304808925
420,0,3,"Van Impe, Miss. Catharina",1,-1.4879345809303688,0,2,345773,-0.1621689579829361,False,True,0.6792945838081278
421,0,3,"Gheorgheff, Mr. Stanio",0,-0.1046374011471275,0,0,349254,-0.4894421904510968,False,False,-0.5609748304808925
422,0,3,"Charters, Mr. David",0,-0.6425863043961658,0,0,A/5. 13032,-0.4927140771189165,True,False,-0.5609748304808925
423,0,3,"Zimmerman, Mr. Leo",0,-0.0277875578258363,0,0,315082,-0.4898609919445778,False,True,-0.5609748304808925
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",1,-0.1046374011471275,1,1,347080,-0.3584821580521223,False,True,0.6792945838081278
425,0,3,"Rosblom, Mr. Viktor Richard",0,-0.8731358343600393,1,1,370129,-0.2414492887801075,False,True,0.6792945838081278
426,0,3,"Wiseman, Mr. Phillippe",0,-0.1046374011471275,0,0,A/4. 34244,-0.5024451714361923,False,True,-0.5609748304808925
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",1,-0.1046374011471275,1,0,2003,-0.1249197866877571,False,True,0.0591598766636176
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",1,-0.7962859910387481,0,0,250655,-0.1249197866877571,False,True,-0.5609748304808925
429,0,3,"Flynn, Mr. James",0,-0.1046374011471275,0,0,364851,-0.4923778278429006,True,False,-0.5609748304808925
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",0,0.2027619721380371,0,0,SOTON/O.Q. 392078,-0.4863374216869257,False,True,-0.5609748304808925
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",0,-0.1046374011471275,0,0,110564,-0.1138457087351363,False,True,-0.5609748304808925
432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",1,-0.1046374011471275,1,0,376564,-0.3242531898349308,False,True,0.0591598766636176
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",1,0.9712604053509488,1,0,SC/AH 3085,-0.1249197866877571,False,True,0.0591598766636176
434,0,3,"Kallio, Mr. Nikolai Erland",0,-0.9499856776813304,0,0,STON/O 2. 3101274,-0.5049620073345151,False,True,-0.5609748304808925
435,0,1,"Silvey, Mr. William Baird",0,1.5860591519212783,1,0,13507,0.4771073601910807,False,True,0.0591598766636176
436,1,1,"Carter, Miss. Lucile Polk",1,-1.180535207645204,1,2,113760,1.7677408088510642,False,True,1.299429290952638
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",1,-0.6425863043961658,2,2,W./C. 6608,0.0437082184998772,False,True,1.919563998097148
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",1,-0.4120367744322922,2,3,29106,-0.2708962687904854,False,True,2.5396987052416584
439,0,1,"Fortune, Mr. Mark",0,2.661956958419355,1,4,19950,4.647001076532463,False,True,2.5396987052416584
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",0,0.125912128816746,0,0,C.A. 18723,-0.4370074380797968,False,True,-0.5609748304808925
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",1,1.2018099353148226,1,1,F.C.C. 13529,-0.1198861148911113,False,True,0.6792945838081278
442,0,3,"Hampe, Mr. Leon",0,-0.719436147717457,0,0,345769,-0.45714212526638,False,True,-0.5609748304808925
443,0,3,"Petterson, Mr. Johan Emil",0,-0.335186931111001,1,0,347076,-0.4918744606632361,False,True,0.0591598766636176
444,1,2,"Reynaldo, Ms. Encarnacion",1,-0.1046374011471275,0,0,230434,-0.3866707201133388,False,True,-0.5609748304808925
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",0,-0.1046374011471275,0,0,65306,-0.4850790037377642,False,True,-0.5609748304808925
446,1,1,"Dodge, Master. Washington",0,-1.949033640858116,0,2,33638,0.9997696105865636,False,True,0.6792945838081278
447,1,2,"Mellinger, Miss. Madeleine Violet",1,-1.2573850509664952,0,1,250644,-0.255795253400548,False,True,0.0591598766636176
448,1,1,"Seward, Mr. Frederic Kimber",0,0.3564616587806195,0,0,113794,-0.1138457087351363,False,True,-0.5609748304808925
449,1,3,"Baclini, Miss. Marie Catherine",1,-1.8721837975368247,2,1,2666,-0.2606618072935451,False,False,1.299429290952638
450,1,1,"Peuchen, Major. Arthur Godfrey",0,1.7397588385638607,0,0,113786,-0.0343136943481327,False,True,-0.5609748304808925
451,0,2,"West, Mr. Edwy Arthur",0,0.5101613454232019,1,2,C.A. 34651,-0.0896840841112365,False,True,1.299429290952638
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",0,-0.1046374011471275,1,0,65303,-0.2463983948905696,False,True,0.0591598766636176
453,0,1,"Foreman, Mr. Benjamin Laventall",0,0.0490622854954548,0,0,113051,-0.0896840841112365,False,False,-0.5609748304808925
454,1,1,"Goldenberg, Mr. Samuel L",0,1.5092093085999871,1,0,17453,1.145663540471827,False,False,0.0591598766636176
455,0,3,"Peduzzi, Mr. Joseph",0,-0.1046374011471275,0,0,A/5 2817,-0.4863374216869257,False,True,-0.5609748304808925
456,1,3,"Jalsevac, Mr. Ivan",0,-0.0277875578258363,0,0,349240,-0.4894421904510968,False,False,-0.5609748304808925
457,0,1,"Millet, Mr. Francis Davis",0,2.738806801740646,0,0,13509,-0.1138457087351363,False,True,-0.5609748304808925
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",1,-0.1046374011471275,1,0,17464,0.395813560675251,False,True,0.0591598766636176
459,1,2,"Toomey, Miss. Ellen",1,1.5860591519212783,0,0,F.C.C. 13531,-0.4370074380797968,False,True,-0.5609748304808925
460,0,3,"O'Connor, Mr. Maurice",0,-0.1046374011471275,0,0,371060,-0.4923778278429006,True,False,-0.5609748304808925
461,1,1,"Anderson, Mr. Harry",0,1.432359465278696,0,0,19952,-0.1138457087351363,False,True,-0.5609748304808925
462,0,3,"Morley, Mr. William",0,0.3564616587806195,0,0,364506,-0.4863374216869257,False,True,-0.5609748304808925
463,0,1,"Gee, Mr. Arthur H",0,1.3555096219574048,0,0,111320,0.1267638031445329,False,True,-0.5609748304808925
464,0,2,"Milling, Mr. Jacob Christian",0,1.432359465278696,0,0,234360,-0.3866707201133388,False,True,-0.5609748304808925
465,0,3,"Maisner, Mr. Simon",0,-0.1046374011471275,0,0,A/S 2816,-0.4863374216869257,False,True,-0.5609748304808925
466,0,3,"Goncalves, Mr. Manuel Estanslas",0,0.6638610320657843,0,0,SOTON/O.Q. 3101306,-0.5064721088735089,False,True,-0.5609748304808925
467,0,2,"Campbell, Mr. William",0,-0.1046374011471275,0,0,239853,-0.6484216535389205,False,True,-0.5609748304808925
468,0,1,"Smart, Mr. John Montgomery",0,2.047158211849025,0,0,113792,-0.1138457087351363,False,True,-0.5609748304808925
469,0,3,"Scanlan, Mr. James",0,-0.1046374011471275,0,0,36209,-0.4928811950225652,True,False,-0.5609748304808925
470,1,3,"Baclini, Miss. Helene Barbara",1,-2.1987956316523123,2,1,2666,-0.2606618072935451,False,False,1.299429290952638
471,0,3,"Keefe, Mr. Arthur",0,-0.1046374011471275,0,0,323592,-0.5024451714361923,False,True,-0.5609748304808925
472,0,3,"Cacic, Mr. Luka",0,0.6638610320657843,0,0,315089,-0.4740049257851434,False,True,-0.5609748304808925
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",1,0.2796118154593283,1,2,C.A. 34651,-0.0896840841112365,False,True,1.299429290952638
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",1,-0.4888866177535834,0,0,SC/AH Basle 541,-0.3707300882677209,False,False,-0.5609748304808925
475,0,3,"Strandberg, Miss. Ida Sofia",1,-0.5657364610748746,0,0,7553,-0.4503466683409082,False,True,-0.5609748304808925
476,0,1,"Clifford, Mr. George Quincy",0,-0.1046374011471275,0,0,110465,0.3985820801634062,False,True,-0.5609748304808925
477,0,2,"Renouf, Mr. Peter Henry",0,0.3564616587806195,1,0,31027,-0.2255932226206731,False,True,0.0591598766636176
478,0,3,"Braund, Mr. Lewis Richard",0,-0.0277875578258363,1,0,3460,-0.5065566745596926,False,True,0.0591598766636176
479,0,3,"Karlsson, Mr. Nils August",0,-0.5657364610748746,0,0,350060,-0.4969926981460655,False,True,-0.5609748304808925
480,1,3,"Hirvonen, Miss. Hildur E",1,-2.1027333275006983,0,1,3101298,-0.4010166847337793,False,True,0.0591598766636176
481,0,3,"Goodwin, Master. Harold Victor",0,-1.56478442425166,5,2,CA 2144,0.2958951755118318,False,True,3.779968119530679
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",0,-0.1046374011471275,0,0,239854,-0.6484216535389205,False,True,-0.5609748304808925
483,0,3,"Rouse, Mr. Richard Henry",0,1.5860591519212783,0,0,A/5 3594,-0.4863374216869257,False,True,-0.5609748304808925
484,1,3,"Turkula, Mrs. (Hedwig)",1,2.585107115098064,0,0,4134,-0.455380340137554,False,True,-0.5609748304808925
485,1,1,"Bishop, Mr. Dickinson H",0,-0.335186931111001,1,0,11967,1.1854295476653287,False,False,0.0591598766636176
486,0,3,"Lefebre, Miss. Jeannie",1,-0.1046374011471275,3,1,4133,-0.1356576153643619,False,True,1.919563998097148
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",1,0.4333115021019107,1,0,19943,1.163700193253568,False,True,0.0591598766636176
488,0,1,"Kent, Mr. Edward Austin",0,2.200857898491608,0,0,11771,-0.0504214440973992,False,False,-0.5609748304808925
489,0,3,"Somerton, Mr. Francis William",0,0.0490622854954548,0,0,A.5. 18509,-0.4863374216869257,False,True,-0.5609748304808925
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",0,-1.56478442425166,1,1,C.A. 37671,-0.3282801272722475,False,True,0.6792945838081278
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",0,-0.1046374011471275,1,0,65304,-0.2463983948905696,False,True,0.0591598766636176
492,0,3,"Windelov, Mr. Einar",0,-0.6425863043961658,0,0,SOTON/OQ 3101317,-0.5024451714361923,False,True,-0.5609748304808925
493,0,1,"Molson, Mr. Harry Markland",0,1.9703083685277345,0,0,113787,-0.0343136943481327,False,True,-0.5609748304808925
494,0,1,"Artagaveytia, Mr. Ramon",0,3.1999058616683933,0,0,PC 17609,0.3483299278831318,False,False,-0.5609748304808925
495,0,3,"Stanley, Mr. Edward Roland",0,-0.6425863043961658,0,0,A/4 45380,-0.4863374216869257,False,True,-0.5609748304808925
496,0,3,"Yousseff, Mr. Gerious",0,-0.1046374011471275,0,0,2627,-0.3573083057891445,False,False,-0.5609748304808925
497,1,1,"Eustis, Miss. Elizabeth Mussey",1,1.893458525206443,1,0,36947,0.9274538680872312,False,False,0.0591598766636176
498,0,3,"Shellard, Mr. Frederick William",0,-0.1046374011471275,0,0,C.A. 6212,-0.3443878770215141,False,True,-0.5609748304808925
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",1,-0.335186931111001,1,2,113781,2.402990189587765,False,True,1.299429290952638
500,0,3,"Svensson, Mr. Olof",0,-0.4120367744322922,0,0,350035,-0.4914556591697551,False,True,-0.5609748304808925
501,0,3,"Calic, Mr. Petar",0,-0.9499856776813304,0,0,315086,-0.4740049257851434,False,True,-0.5609748304808925
502,0,3,"Canavan, Miss. Mary",1,-0.6425863043961658,0,0,364846,-0.4923778278429006,True,False,-0.5609748304808925
503,0,3,"O'Sullivan, Miss. Bridget Mary",1,-0.1046374011471275,0,0,330909,-0.4948100980550399,True,False,-0.5609748304808925
504,0,3,"Laitinen, Miss. Kristina Sofia",1,0.5870111887444931,0,0,4135,-0.455380340137554,False,True,-0.5609748304808925
505,1,1,"Maioni, Miss. Roberta",1,-1.0268355210026217,0,0,110152,1.093228788100527,False,True,-0.5609748304808925
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",0,-0.8731358343600393,1,0,PC 17758,1.5442457810799908,False,False,0.0591598766636176
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",1,0.2796118154593283,0,2,26360,-0.1249197866877571,False,True,0.6792945838081278
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",0,-0.1046374011471275,0,0,111427,-0.1138457087351363,False,True,-0.5609748304808925
509,0,3,"Olsen, Mr. Henry Margido",0,-0.1046374011471275,0,0,C 4001,-0.1948878246611338,False,True,-0.5609748304808925
510,1,3,"Lang, Mr. Fang",0,-0.2583370877897099,0,0,1601,0.489103606816847,False,True,-0.5609748304808925
511,1,3,"Daly, Mr. Eugene Patrick",0,-0.0277875578258363,0,0,382651,-0.4923778278429006,True,False,-0.5609748304808925
512,0,3,"Webber, Mr. James",0,-0.1046374011471275,0,0,SOTON/OQ 3101316,-0.4863374216869257,False,True,-0.5609748304808925
513,1,1,"McGough, Mr. James Robert",0,0.5101613454232019,0,0,PC 17473,-0.1191310641216144,False,True,-0.5609748304808925
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",1,1.893458525206443,1,0,PC 17603,0.5475787653441219,False,False,0.0591598766636176
515,0,3,"Coleff, Mr. Satio",0,-0.4120367744322922,0,0,349209,-0.4974960653257301,False,True,-0.5609748304808925
516,0,1,"Walker, Mr. William Anderson",0,1.3555096219574048,0,0,36967,0.0365765122983894,False,True,-0.5609748304808925
517,1,2,"Lemore, Mrs. (Amelia Milley)",1,0.3564616587806195,0,0,C.A. 34260,-0.4370074380797968,False,True,-0.5609748304808925
518,0,3,"Ryan, Mr. Patrick",0,-0.1046374011471275,0,0,371110,-0.1621689579829361,True,False,-0.5609748304808925
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",1,0.5101613454232019,1,0,226875,-0.1249197866877571,False,True,0.0591598766636176
520,0,3,"Pavlovic, Mr. Stefo",0,0.2027619721380371,0,0,349242,-0.4894421904510968,False,True,-0.5609748304808925
521,1,1,"Perreault, Miss. Anne",1,0.0490622854954548,0,0,12749,1.2341715984066093,False,True,-0.5609748304808925
522,0,3,"Vovk, Mr. Janko",0,-0.5657364610748746,0,0,349252,-0.4894421904510968,False,True,-0.5609748304808925
523,0,3,"Lahoud, Mr. Sarkis",0,-0.1046374011471275,0,0,2624,-0.5029485386158568,False,False,-0.5609748304808925
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",1,1.1249600919935314,0,1,111361,0.5189714017894245,False,False,0.0591598766636176
525,0,3,"Kassem, Mr. Fared",0,-0.1046374011471275,0,0,2700,-0.5028639729296732,False,False,-0.5609748304808925
526,0,3,"Farrell, Mr. James",0,0.8559856403690123,0,0,367232,-0.4923778278429006,True,False,-0.5609748304808925
527,1,2,"Ridsdale, Miss. Lucy",1,1.5860591519212783,0,0,W./C. 14258,-0.4370074380797968,False,True,-0.5609748304808925
528,0,1,"Farthing, Mr. John",0,-0.1046374011471275,0,0,PC 17483,3.817033162951754,False,True,-0.5609748304808925
529,0,3,"Salonen, Mr. Johan Werner",0,0.7407108753870755,0,0,3101296,-0.4888542575852486,False,True,-0.5609748304808925
530,0,2,"Hocking, Mr. Richard George",0,-0.4888866177535834,2,1,29104,-0.4168727508932136,False,True,1.299429290952638
531,1,2,"Quick, Miss. Phyllis May",1,-2.1027333275006983,1,1,26360,-0.1249197866877571,False,True,0.6792945838081278
532,0,3,"Toufik, Mr. Nakli",0,-0.1046374011471275,0,0,2641,-0.5028639729296732,False,False,-0.5609748304808925
533,0,3,"Elias, Mr. Joseph Jr",0,-0.9499856776813304,1,1,2690,-0.5028639729296732,False,False,0.6792945838081278
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",1,-0.1046374011471275,0,2,2668,-0.1982442770151372,False,False,0.6792945838081278
535,0,3,"Cacic, Miss. Marija",1,0.0490622854954548,0,0,315084,-0.4740049257851434,False,True,-0.5609748304808925
536,1,2,"Hart, Miss. Eva Miriam",1,-1.7184841108942424,0,2,F.C.C. 13529,-0.1198861148911113,False,True,0.6792945838081278
537,0,1,"Butt, Major. Archibald Willingham",0,1.2018099353148226,0,0,113050,-0.1138457087351363,False,True,-0.5609748304808925
538,1,1,"LeRoy, Miss. Bertha",1,0.0490622854954548,0,0,PC 17761,1.4944124302931971,False,False,-0.5609748304808925
539,0,3,"Risien, Mr. Samuel Beard",0,-0.1046374011471275,0,0,364498,-0.356468689333464,False,True,-0.5609748304808925
540,1,1,"Frolicher, Miss. Hedwig Margaritha",1,-0.5657364610748746,0,2,13568,0.3482453621969482,False,False,0.6792945838081278
541,1,1,"Crosby, Miss. Harriet R",1,0.5101613454232019,0,2,WE/P 5735,0.7811411367084872,False,True,0.6792945838081278
542,0,3,"Andersson, Miss. Ingeborg Constanzia",1,-1.56478442425166,4,2,347082,-0.0187093117785307,False,True,3.1598334123861687
543,0,3,"Andersson, Miss. Sigrid Elisabeth",1,-1.4110847376090776,4,2,347082,-0.0187093117785307,False,True,3.1598334123861687
544,1,2,"Beane, Mr. Edward",0,0.2027619721380371,1,0,2908,-0.1249197866877571,False,True,0.0591598766636176
545,0,1,"Douglas, Mr. Walter Donald",0,1.5860591519212783,1,0,PC 17761,1.4944124302931971,False,False,0.0591598766636176
546,0,1,"Nicholson, Mr. Arthur Ernest",0,2.661956958419355,0,0,693,-0.1249197866877571,False,True,-0.5609748304808925
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",1,-0.7962859910387481,1,0,2908,-0.1249197866877571,False,True,0.0591598766636176
548,1,2,"Padro y Manent, Mr. Julian",0,-0.1046374011471275,0,0,SC/PARIS 2146,-0.3693045524149108,False,False,-0.5609748304808925
549,0,3,"Goldsmith, Mr. Frank John",0,0.2796118154593283,1,1,363291,-0.2351571990343002,False,True,0.6792945838081278
550,1,2,"Davies, Master. John Morgan Jr",0,-1.6416342675729512,1,1,C.A. 33112,0.0915281005680123,False,True,0.6792945838081278
551,1,1,"Thayer, Mr. John Borland Jr",0,-0.9499856776813304,0,2,17421,1.5841789061771412,False,False,0.6792945838081278
552,0,2,"Sharp, Mr. Percival James R",0,-0.1814872444684187,0,0,244358,-0.1249197866877571,False,True,-0.5609748304808925
553,0,3,"O'Brien, Mr. Timothy",0,-0.1046374011471275,0,0,330979,-0.4907831606177232,True,False,-0.5609748304808925
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",0,-0.5657364610748746,0,0,2620,-0.5029485386158568,False,False,-0.5609748304808925
555,1,3,"Ohman, Miss. Velin",1,-0.5657364610748746,0,0,347085,-0.4918744606632361,False,True,-0.5609748304808925
556,0,1,"Wright, Mr. George",0,2.5082572717767726,0,0,113807,-0.1138457087351363,False,True,-0.5609748304808925
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",1,1.432359465278696,1,0,11755,0.1489119590497745,False,False,0.0591598766636176
558,0,1,"Robbins, Mr. Victor",0,-0.1046374011471275,0,0,PC 17757,3.9327230485884233,False,False,-0.5609748304808925
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",1,0.7407108753870755,1,1,110413,0.955306180872432,False,True,0.6792945838081278
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",1,0.5101613454232019,1,0,345572,-0.2980780964923727,False,True,0.0591598766636176
561,0,3,"Morrow, Mr. Thomas Rowan",0,-0.1046374011471275,0,0,372622,-0.4923778278429006,True,False,-0.5609748304808925
562,0,3,"Sivic, Mr. Husein",0,0.8175607187083667,0,0,349251,-0.4894421904510968,False,True,-0.5609748304808925
563,0,2,"Norman, Mr. Robert Douglas",0,-0.1046374011471275,0,0,218629,-0.3766033765200472,False,True,-0.5609748304808925
564,0,3,"Simmons, Mr. John",0,-0.1046374011471275,0,0,SOTON/OQ 392082,-0.4863374216869257,False,True,-0.5609748304808925
565,0,3,"Meanwell, Miss. (Marion Ogden)",1,-0.1046374011471275,0,0,SOTON/O.Q. 392087,-0.4863374216869257,False,True,-0.5609748304808925
566,0,3,"Davies, Mr. Alfred J",0,-0.4120367744322922,2,0,A/4 48871,-0.1621689579829361,False,True,0.6792945838081278
567,0,3,"Stoytcheff, Mr. Ilia",0,-0.7962859910387481,0,0,349205,-0.4894421904510968,False,True,-0.5609748304808925
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",1,-0.0277875578258363,0,4,349909,-0.2240831210816794,False,True,1.919563998097148
569,0,3,"Doharr, Mr. Tannous",0,-0.1046374011471275,0,0,2686,-0.5028639729296732,False,False,-0.5609748304808925
570,1,3,"Jonsson, Mr. Carl",0,0.2027619721380371,0,0,350417,-0.4902797934380587,False,True,-0.5609748304808925
571,1,2,"Harris, Mr. George",0,2.5082572717767726,0,0,S.W./PP 752,-0.4370074380797968,False,True,-0.5609748304808925
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",1,1.816608681885152,2,0,11769,0.3880959350766336,False,True,0.6792945838081278
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",0,0.5101613454232019,0,0,PC 17474,-0.1171175954029561,False,True,-0.5609748304808925
574,1,3,"Kelly, Miss. Mary",1,-0.1046374011471275,0,0,14312,-0.4923778278429006,True,False,-0.5609748304808925
575,0,3,"Rush, Mr. Alfred George John",0,-1.0268355210026217,0,0,A/4. 20589,-0.4863374216869257,False,True,-0.5609748304808925
576,0,3,"Patchett, Mr. George",0,-0.7962859910387481,0,0,358585,-0.356468689333464,False,True,-0.5609748304808925
577,1,2,"Garside, Miss. Ethel",1,0.3564616587806195,0,0,243880,-0.3866707201133388,False,True,-0.5609748304808925
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",1,0.7407108753870755,1,0,13507,0.4771073601910807,False,True,0.0591598766636176
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",1,-0.1046374011471275,1,0,2689,-0.3573083057891445,False,False,0.0591598766636176
580,1,3,"Jussila, Mr. Eiriik",0,0.2027619721380371,0,0,STON/O 2. 3101286,-0.4888542575852486,False,True,-0.5609748304808925
581,1,2,"Christy, Miss. Julie Rachel",1,-0.335186931111001,1,1,237789,-0.0443810379414243,False,True,0.6792945838081278
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",1,0.7407108753870755,1,1,17421,1.5841789061771412,False,False,0.6792945838081278
583,0,2,"Downton, Mr. William James",0,1.893458525206443,0,0,28403,-0.1249197866877571,False,True,-0.5609748304808925
584,0,1,"Ross, Mr. John Hugo",0,0.5101613454232019,0,0,13049,0.1594826698227306,False,False,-0.5609748304808925
585,0,3,"Paulner, Mr. Uscher",0,-0.1046374011471275,0,0,3411,-0.4729981914258143,False,False,-0.5609748304808925
586,1,1,"Taussig, Miss. Ruth",1,-0.8731358343600393,0,2,110413,0.955306180872432,False,True,0.6792945838081278
587,0,2,"Jarvis, Mr. John Denzil",0,1.3555096219574048,0,0,237565,-0.3464013457401724,False,True,-0.5609748304808925
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",0,2.3545575851341902,1,1,13567,0.9462455716384696,False,False,0.6792945838081278
589,0,3,"Gilinski, Mr. Eliezer",0,-0.5657364610748746,0,0,14973,-0.4863374216869257,False,True,-0.5609748304808925
590,0,3,"Murdlin, Mr. Joseph",0,-0.1046374011471275,0,0,A./5. 3235,-0.4863374216869257,False,True,-0.5609748304808925
591,0,3,"Rintamaki, Mr. Matti",0,0.4333115021019107,0,0,STON/O 2. 3101273,-0.5049620073345151,False,True,-0.5609748304808925
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",1,1.7397588385638607,1,0,36947,0.9274538680872312,False,False,0.0591598766636176
593,0,3,"Elsbury, Mr. William James",0,1.3555096219574048,0,0,A/5 3902,-0.5024451714361923,False,True,-0.5609748304808925
594,0,3,"Bourke, Miss. Mary",1,-0.1046374011471275,0,2,364848,-0.4923778278429006,True,False,0.6792945838081278
595,0,2,"Chapman, Mr. John Henry",0,0.5870111887444931,1,0,SC/AH 29037,-0.1249197866877571,False,True,0.0591598766636176
596,0,3,"Van Impe, Mr. Jean Baptiste",0,0.5101613454232019,1,1,345773,-0.1621689579829361,False,True,0.6792945838081278
597,1,2,"Leitch, Miss. Jessie Wills",1,-0.1046374011471275,0,0,248727,0.0160230236183252,False,True,-0.5609748304808925
598,0,3,"Johnson, Mr. Alfred",0,1.5092093085999871,0,0,LINE,-0.6484216535389205,False,True,-0.5609748304808925
599,0,3,"Boulos, Mr. Hanna",0,-0.1046374011471275,0,0,2664,-0.5029485386158568,False,False,-0.5609748304808925
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",0,1.5092093085999871,1,0,PC 17485,0.4978299802435121,False,False,0.0591598766636176
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",1,-0.4120367744322922,2,1,243847,-0.1047850995011739,False,True,1.299429290952638
602,0,3,"Slabenoff, Mr. Petco",0,-0.1046374011471275,0,0,349214,-0.4894421904510968,False,True,-0.5609748304808925
603,0,1,"Harrington, Mr. Charles H",0,-0.1046374011471275,0,0,113796,0.2052890831722074,False,True,-0.5609748304808925
604,0,3,"Torber, Mr. Ernst William",0,1.1249600919935314,0,0,364511,-0.4863374216869257,False,True,-0.5609748304808925
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",0,0.4333115021019107,0,0,111426,-0.1138457087351363,False,False,-0.5609748304808925
606,0,3,"Lindell, Mr. Edvard Bengtsson",0,0.5101613454232019,1,0,349910,-0.3353272677875516,False,True,0.0591598766636176
607,0,3,"Karaic, Mr. Milan",0,0.0490622854954548,0,0,349246,-0.4894421904510968,False,True,-0.5609748304808925
608,1,1,"Daniel, Mr. Robert Williams",0,-0.1814872444684187,0,0,113804,-0.0343136943481327,False,True,-0.5609748304808925
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",1,-0.5657364610748746,1,2,SC/Paris 2123,0.1887625319294599,False,False,1.299429290952638
610,1,1,"Shutes, Miss. Elizabeth W",1,0.8175607187083667,0,0,PC 17582,2.441497778832105,False,True,-0.5609748304808925
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",1,0.7407108753870755,1,5,347082,-0.0187093117785307,False,True,3.1598334123861687
612,0,3,"Jardin, Mr. Jose Neto",0,-0.1046374011471275,0,0,SOTON/O.Q. 3101305,-0.5064721088735089,False,True,-0.5609748304808925
613,1,3,"Murphy, Miss. Margaret Jane",1,-0.1046374011471275,1,0,367230,-0.3363340021468808,True,False,0.0591598766636176
